Network,Number of Swaps,Influence Team Strength,Correlation Team Strength,Number of PCs,PC1 Variance,Hamming Distance,Inv. Hamming Distance,Influence Team 1,Influence Team 2,PCA Team 1,PCA Team 2
EMT_070_09,70,0.0623472846535612,0.2382771735407177,5,0.3657903597501042,0.6,0.4,TWIST2;SNAI2;ZEB1;miR200c,TWIST2;SNAI2;ZEB1;miR200c,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_070_10,70,0.0172928315778021,0.2373403765068253,8,0.3685723527694242,0.7333333333333333,0.2666666666666666,TWIST2;GSC;TWIST1;FOXC2;ZEB2;miR101;miR200c;miR200b;miR34a;miR200a,TWIST2;GSC;TWIST1;FOXC2;ZEB2;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_070_11,70,0.0594807114926775,0.2400079330687162,7,0.4669972534948601,0.2666666666666666,0.7333333333333333,TGFbeta;ZEB1;FOXC2;ZEB2;miR101;miR34a,TGFbeta;ZEB1;FOXC2;ZEB2;miR101;miR34a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_070_12,70,0.0164195498932165,0.2060430669430421,7,0.402930627099287,0.4,0.6,GSC;ZEB2;miR101;miR34a;miR200a,GSC;ZEB2;miR101;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_070_13,70,0.0589299711686393,0.3664483119540465,4,0.4629902674906833,0.0666666666666666,0.9333333333333332,GSC;miR141;miR200c;miR200b;miR34a;miR200a,GSC;miR141;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_070_14,70,0.015543322589878,0.1914944391160716,7,0.3017339909334974,0.4,0.6,TWIST1;ZEB1;FOXC2;ZEB2;miR141;miR200b;miR34a,TWIST1;ZEB1;FOXC2;ZEB2;miR141;miR200b;miR34a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_070_15,70,0.0245207451293229,0.1737963406056768,8,0.3286057669065076,0.4666666666666667,0.5333333333333333,TWIST2;GSC;ZEB1;FOXC2;miR141;miR101;miR200c;miR200b,TWIST2;GSC;ZEB1;FOXC2;miR141;miR101;miR200c;miR200b,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_070_16,70,0.035282528877731,0.2113864288848199,7,0.3954115540634462,0.5333333333333333,0.4666666666666667,GSC;ZEB2;miR141;miR200b;miR200a,GSC;ZEB2;miR141;miR200b;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_070_17,70,0.0118978199206509,0.2811465682925828,7,0.3640156326626169,0.4,0.6,SNAI2;TGFbeta;FOXC2;miR101;miR200c,SNAI2;TGFbeta;FOXC2;miR101;miR200c,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_070_18,70,0.0533150519176595,0.2617178287378127,5,0.4426369932992687,0.4,0.6,GSC;TWIST1;ZEB1;FOXC2;ZEB2;miR200c;miR200b,GSC;TWIST1;ZEB1;FOXC2;ZEB2;miR200c;miR200b,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_070_19,70,0.0182223298401909,0.26662023948589,8,0.3895262590390092,0.2666666666666666,0.7333333333333333,TWIST1;miR101;miR34a,TWIST1;miR101;miR34a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_070_20,70,0.0476757850361994,0.2512054098528812,5,0.384082334572718,0.3333333333333333,0.6666666666666666,SNAI2;ZEB1;ZEB2;miR34a;miR200a,SNAI2;ZEB1;ZEB2;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_070_21,70,0.021440520239141,0.3299772924117857,6,0.4328230165081721,0.6666666666666666,0.3333333333333333,TWIST2;SNAI2;GSC;TGFbeta;FOXC2;ZEB2;miR141;miR101;miR200b;miR34a;miR200a,TWIST2;SNAI2;GSC;TGFbeta;FOXC2;ZEB2;miR141;miR101;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_070_22,70,0.0093856011030706,0.2084968266084347,9,0.3170286340461481,0.7333333333333333,0.2666666666666666,TWIST2;SNAI2;GSC;TGFbeta;ZEB1;miR141;miR101;miR200c,TWIST2;SNAI2;GSC;TGFbeta;ZEB1;miR141;miR101;miR200c,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_070_23,70,0.0158894932669215,0.2335453671714604,7,0.3660989318693644,0.6666666666666666,0.3333333333333333,SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;miR141;miR200c;miR34a,SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;miR141;miR200c;miR34a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_070_24,70,0.0193722474047368,0.2165760938455139,8,0.3483986242259574,0.7333333333333333,0.2666666666666666,TWIST2;SNAI2;ZEB1;FOXC2;miR200c;miR34a;miR200a,TWIST2;SNAI2;ZEB1;FOXC2;miR200c;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_070_25,70,0.0183410651809408,0.1737933091481398,8,0.291923771661981,0.4,0.6,SNAI2;ZEB1;FOXC2;ZEB2;miR141;miR200c;miR200b,SNAI2;ZEB1;FOXC2;ZEB2;miR141;miR200c;miR200b,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_070_26,70,0.0286822068769923,0.294509753437137,6,0.4435931590883109,0.1333333333333333,0.8666666666666667,miR141;miR101;miR200b;miR34a;miR200a,miR141;miR101;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_070_27,70,0.0551938882938657,0.4703359724229167,4,0.6659033567680969,0.3333333333333333,0.6666666666666666,TWIST2;SNAI2;TWIST1;TGFbeta;ZEB1;FOXC2;miR101,TWIST2;SNAI2;TWIST1;TGFbeta;ZEB1;FOXC2;miR101,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_070_28,70,0.0220103471693171,0.2116411587739782,6,0.3864060255800912,0.3333333333333333,0.6666666666666666,SNAI2;FOXC2;miR141;miR200b;miR34a;miR200a,SNAI2;FOXC2;miR141;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_070_29,70,0.0242475212878368,0.3843685832625598,8,0.4809912782953527,0.7333333333333333,0.2666666666666666,GSC;miR101;miR200c;miR200b;miR200a,GSC;miR101;miR200c;miR200b;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_070_30,70,0.0314064426194699,0.3237436841467114,6,0.4694578410644687,0.8,0.2,TGFbeta;miR141;miR101;miR200c;miR200b;miR200a,TGFbeta;miR141;miR101;miR200c;miR200b;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_070_31,70,0.0362692942262104,,7,0.479624445172704,0.8,0.2,SNAI2;TGFbeta;ZEB1;ZEB2;miR141;miR101,SNAI2;TGFbeta;ZEB1;ZEB2;miR141;miR101,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_070_32,70,0.0484324403142024,0.2547567212614918,7,0.416246315715372,0.2,0.8,TWIST2;SNAI2;ZEB1;FOXC2;miR200c,TWIST2;SNAI2;ZEB1;FOXC2;miR200c,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_070_33,70,0.0567404597165912,0.210836434204026,5,0.4862415150973355,0.6,0.4,GSC;FOXC2;miR141;miR101;miR200c;miR200a,GSC;FOXC2;miR141;miR101;miR200c;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_070_34,70,0.0611874747879455,0.2747473174767949,5,0.5105057545889609,0.2666666666666666,0.7333333333333333,SNAI2;TWIST1;ZEB1;FOXC2;ZEB2;miR141;miR101;miR200b;miR34a,SNAI2;TWIST1;ZEB1;FOXC2;ZEB2;miR141;miR101;miR200b;miR34a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_070_35,70,0.0968124745693864,0.3123613458806184,5,0.4752785122578735,0.1333333333333333,0.8666666666666667,TWIST2;TWIST1;TGFbeta;FOXC2;miR101;miR200c;miR34a;miR200a,TWIST2;TWIST1;TGFbeta;FOXC2;miR101;miR200c;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_070_36,70,0.0599036750575038,0.5428397097508818,5,0.6590900614620309,0.8666666666666667,0.1333333333333333,GSC;TWIST1;FOXC2;ZEB2;miR141;miR200b;miR34a;miR200a,GSC;TWIST1;FOXC2;ZEB2;miR141;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_070_37,70,0.0607491685913327,0.2432234862307975,6,0.4586180580999841,0.2,0.8,TWIST2;SNAI2;TWIST1;TGFbeta;miR101;miR200a,TWIST2;SNAI2;TWIST1;TGFbeta;miR101;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_070_38,70,0.0313813325560677,0.2290736975480296,6,0.3960289729349539,0.6666666666666666,0.3333333333333333,SNAI2;GSC;TWIST1;ZEB1;FOXC2;ZEB2;miR141;miR200c;miR200b,SNAI2;GSC;TWIST1;ZEB1;FOXC2;ZEB2;miR141;miR200c;miR200b,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_070_39,70,0.0878645409945214,0.3069971272305611,6,0.5204184102140182,0.3333333333333333,0.6666666666666666,TWIST2;SNAI2;FOXC2;ZEB2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,TWIST2;SNAI2;FOXC2;ZEB2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_070_40,70,0.0899017298604363,0.557363590867756,5,0.6525951344618526,0.8,0.2,SNAI2;TWIST1;TGFbeta;ZEB1;FOXC2;miR200a,SNAI2;TWIST1;TGFbeta;ZEB1;FOXC2;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_070_41,70,0.0302940144318405,0.2761012722225189,6,0.4714666206532991,0.3333333333333333,0.6666666666666666,SNAI2;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR141,SNAI2;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR141,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_070_42,70,0.0895426556107781,0.288136394540335,6,0.3759967259705803,0.8,0.2,FOXC2;miR141;miR200c;miR200b,FOXC2;miR141;miR200c;miR200b,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_070_43,70,0.0960686292045015,0.1744223336349067,8,0.3653268105389294,0.2,0.8,SNAI2,SNAI2,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_070_44,70,0.0309238574289893,0.2196311314722048,7,0.436366005210212,0.6666666666666666,0.3333333333333333,TWIST2;GSC;ZEB1;FOXC2;ZEB2;miR101;miR200c;miR200b;miR34a;miR200a,TWIST2;GSC;ZEB1;FOXC2;ZEB2;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_070_45,70,0.0924785359324944,0.2487106921435601,6,0.4570108368451555,0.4,0.6,ZEB2;miR200b,ZEB2;miR200b,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_070_46,70,0.0133175526578956,0.2160488081710875,6,0.32921510121713,0.3333333333333333,0.6666666666666666,SNAI2;TWIST1;ZEB1,SNAI2;TWIST1;ZEB1,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_070_47,70,0.0057980714375792,0.2753322157377569,7,0.4467341934789089,0.5333333333333333,0.4666666666666667,TWIST1;ZEB1;FOXC2;ZEB2;miR141;miR101;miR200c;miR200a,TWIST1;ZEB1;FOXC2;ZEB2;miR141;miR101;miR200c;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_070_48,70,0.0170571470624041,0.2990397814464186,8,0.4424944705717492,0.3333333333333333,0.6666666666666666,GSC;ZEB2;miR141;miR200c;miR200b;miR34a,GSC;ZEB2;miR141;miR200c;miR200b;miR34a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_070_49,70,0.0241688608032864,0.2254843151708443,7,0.4235537033071937,0.4666666666666667,0.5333333333333333,TWIST2;SNAI2;GSC;FOXC2;miR200c;miR200b;miR34a;miR200a,TWIST2;SNAI2;GSC;FOXC2;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_070_50,70,0.0231175875491581,0.2401474515261669,7,0.4329263425345903,0.3333333333333333,0.6666666666666666,SNAI2;ZEB1;FOXC2;miR34a,SNAI2;ZEB1;FOXC2;miR34a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_080_01,80,0.0217224726932292,0.2542897538946716,7,0.4320660146935367,0.3333333333333333,0.6666666666666666,TWIST2;GSC;TGFbeta;FOXC2;ZEB2;miR101;miR200c;miR200b,TWIST2;GSC;TGFbeta;FOXC2;ZEB2;miR101;miR200c;miR200b,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_080_02,80,0.0340604841839811,0.1820942595230209,8,0.3183875083423139,0.4,0.6,ZEB2;miR200c,ZEB2;miR200c,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_080_03,80,0.0658677245150992,0.3487591548900064,6,0.4742830967794165,0.2666666666666666,0.7333333333333333,TWIST2;TWIST1;TGFbeta;ZEB1;miR141;miR101;miR200a,TWIST2;TWIST1;TGFbeta;ZEB1;miR141;miR101;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_080_04,80,0.0264177689616964,0.2165589403537234,6,0.3666798859657945,0.2666666666666666,0.7333333333333333,SNAI2;TWIST1;ZEB1;FOXC2;ZEB2;miR141;miR34a,SNAI2;TWIST1;ZEB1;FOXC2;ZEB2;miR141;miR34a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_080_05,80,0.0390713583808502,0.266334222593817,7,0.4388318788021209,0.5333333333333333,0.4666666666666667,TWIST1;FOXC2;miR141;miR101;miR200b;miR200a,TWIST1;FOXC2;miR141;miR101;miR200b;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_080_06,80,0.0433130063223632,0.4099318607612919,6,0.4353623702311138,0.2666666666666666,0.7333333333333333,ZEB1;FOXC2;miR141;miR101;miR200b;miR200a,ZEB1;FOXC2;miR141;miR101;miR200b;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_080_07,80,0.0746866078725234,0.2696309779697516,6,0.3870996620986819,0.2,0.8,SNAI2;ZEB1;FOXC2,SNAI2;ZEB1;FOXC2,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_080_08,80,0.0289829870081119,0.3041855637970199,6,0.4161324462603804,0.3333333333333333,0.6666666666666666,TWIST2;TWIST1;FOXC2;miR141;miR200c;miR34a,TWIST2;TWIST1;FOXC2;miR141;miR200c;miR34a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_080_09,80,0.0147781081004931,0.3295593589956822,6,0.4704440583912546,0.3333333333333333,0.6666666666666666,TWIST1;FOXC2;miR200c;miR200a,TWIST1;FOXC2;miR200c;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_080_10,80,0.0651298153296895,0.2387956732449844,8,0.4129798015199371,0.8,0.2,TWIST2;SNAI2,TWIST2;SNAI2,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_080_11,80,0.0321397287079686,0.3097189449480239,8,0.3585014796669994,0.6666666666666666,0.3333333333333333,SNAI2;GSC;TWIST1;miR200c,SNAI2;GSC;TWIST1;miR200c,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_080_12,80,0.0111826138386305,0.2554652915686482,9,0.3914027698017436,0.2666666666666666,0.7333333333333333,TWIST2;GSC;miR141;miR101;miR200a,TWIST2;GSC;miR141;miR101;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_080_13,80,0.0082767679377927,0.2422944078403566,7,0.3469688757772094,0.6666666666666666,0.3333333333333333,SNAI2;TGFbeta;miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI2;TGFbeta;miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_080_14,80,0.0280963076493978,0.2270318022616365,7,0.4359873956255524,0.5333333333333333,0.4666666666666667,GSC;TGFbeta;FOXC2;ZEB2;miR141;miR200a,GSC;TGFbeta;FOXC2;ZEB2;miR141;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_080_15,80,0.029547048623529,0.2178712096721669,5,0.3583472998132221,0.6666666666666666,0.3333333333333333,SNAI2;GSC;ZEB1;ZEB2;miR101;miR200c;miR200a,SNAI2;GSC;ZEB1;ZEB2;miR101;miR200c;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_080_16,80,0.0875414752989442,0.3069834087988763,5,0.518773125141484,0.8,0.2,SNAI2;ZEB1;ZEB2;miR101;miR34a;miR200a,SNAI2;ZEB1;ZEB2;miR101;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_080_17,80,0.0180536829666555,0.3055943649143832,7,0.4310854161417219,0.2666666666666666,0.7333333333333333,FOXC2;miR141;miR101;miR200c,FOXC2;miR141;miR101;miR200c,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_080_18,80,0.0408840540779851,0.251485727252605,6,0.4324286201158243,0.6,0.4,TWIST2;GSC;TGFbeta;miR200c;miR34a,TWIST2;GSC;TGFbeta;miR200c;miR34a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_080_19,80,0.0579642216313648,0.2759151197695551,6,0.4241850977271579,0.4,0.6,TWIST1;FOXC2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,TWIST1;FOXC2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_080_20,80,0.0050946890471446,0.2485347530297089,7,0.3950688345592026,0.4666666666666667,0.5333333333333333,FOXC2;ZEB2;miR200c;miR200b;miR34a,FOXC2;ZEB2;miR200c;miR200b;miR34a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_080_21,80,0.0365239501624302,0.2875375954623613,6,0.3646745706269665,0.5333333333333333,0.4666666666666667,TWIST2;SNAI2;TWIST1;ZEB1;FOXC2;ZEB2;miR101;miR200c;miR200b;miR34a;miR200a,TWIST2;SNAI2;TWIST1;ZEB1;FOXC2;ZEB2;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_080_22,80,0.0400893582222262,0.212556290975049,8,0.302214296896416,0.4,0.6,SNAI2;TWIST1;TGFbeta;ZEB1;ZEB2;miR200c;miR34a,SNAI2;TWIST1;TGFbeta;ZEB1;ZEB2;miR200c;miR34a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_080_23,80,0.0163580891050735,0.1732370100106051,9,0.3507521865258842,0.3333333333333333,0.6666666666666666,TWIST2;GSC;FOXC2;ZEB2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,TWIST2;GSC;FOXC2;ZEB2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_080_24,80,0.0328351242583272,0.2835973460280275,6,0.4048510305053913,0.6666666666666666,0.3333333333333333,TWIST2;SNAI2;GSC;miR200c;miR34a;miR200a,TWIST2;SNAI2;GSC;miR200c;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_080_25,80,0.0154511790662401,0.1584244058774528,7,0.3413785709264141,0.5333333333333333,0.4666666666666667,FOXC2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,FOXC2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_080_26,80,0.0172961092491987,0.2634506114739033,7,0.4075515972271493,0.4666666666666667,0.5333333333333333,TWIST2;SNAI2;TGFbeta;ZEB2;miR101;miR200c;miR200a,TWIST2;SNAI2;TGFbeta;ZEB2;miR101;miR200c;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_080_27,80,0.0357298658781843,0.2591244076987866,7,0.2944771233898349,0.4,0.6,SNAI2;TGFbeta;ZEB1;ZEB2,SNAI2;TGFbeta;ZEB1;ZEB2,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
