Network,Number of Swaps,Influence Team Strength,Correlation Team Strength,Number of PCs,PC1 Variance,Influence Team 1,Influence Team 2,PCA Team 1,PCA Team 2,Hamming Distance,Inv. Hamming Distance
GON_16_00,10,0.127291686,0.473064309,4,0.747998744,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;FOXL2;SOX9,GATA4;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,0.777777778,0.222222222
GON_16_01,10,0.126939591,0.331067536,6,0.525434034,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;SRY;WT1pKTS;CBX2;UGR;NR5A1;AMH;SOX9;DMRT1,DKK1;WT1mKTS;FGF9;FOXL2;GATA4;WNT4;RSPO1;CTNNB1;NR0B1,0.222222222,0.777777778
GON_16_10,10,0.051704577,0.292676237,7,0.427132135,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;FOXL2;SOX9,GATA4;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,NR5A1;FOXL2;GATA4;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;AMH;SOX9;DMRT1,0.833333333,0.166666667
GON_16_11,10,0.086143183,0.390824843,6,0.603965673,DKK1;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;FOXL2;SOX9;DMRT1,PGD2;WT1mKTS;AMH;GATA4;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,CBX2;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,0.333333333,0.666666667
GON_16_12,10,0.052897457,0.313710638,7,0.520646842,DKK1;DMRT1;WNT4;NR0B1,PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;FOXL2;SOX9;GATA4;RSPO1;CTNNB1,UGR;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;NR5A1;AMH;SOX9;GATA4;DMRT1,0.333333333,0.666666667
GON_16_13,10,0.063172821,0.31020258,8,0.417469719,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;NR5A1;AMH;FOXL2;SOX9,UGR;GATA4;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;PGD2;SRY;WT1pKTS;FGF9;CBX2;NR5A1;AMH;SOX9;DMRT1;CTNNB1,WT1mKTS;UGR;FOXL2;GATA4;WNT4;RSPO1;NR0B1,0.222222222,0.777777778
GON_16_14,10,0.094639327,0.556931859,6,0.691200849,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;NR5A1;FOXL2;SOX9,UGR;AMH;GATA4;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,0.277777778,0.722222222
GON_16_15,10,0.04187532,0.265116617,7,0.397860781,DKK1;PGD2;SRY;WT1pKTS;FGF9;FOXL2;SOX9,WT1mKTS;CBX2;UGR;NR5A1;AMH;GATA4;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;UGR;NR5A1;FOXL2;GATA4;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;AMH;SOX9;DMRT1,0.666666667,0.333333333
GON_16_16,10,0.02899173,0.274719852,7,0.511834057,DKK1;PGD2;WT1mKTS;SRY;FGF9;CBX2;UGR;NR5A1;FOXL2;SOX9,WT1pKTS;AMH;GATA4;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,FGF9;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,0.333333333,0.666666667
GON_16_17,10,0.03748321,0.352289281,7,0.519337232,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;FOXL2;SOX9,GATA4;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,DKK1;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,0.222222222,0.777777778
GON_16_18,10,0.049469113,0.266298614,8,0.39452061,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;AMH;FOXL2;SOX9;NR0B1,CBX2;UGR;NR5A1;GATA4;DMRT1;WNT4;RSPO1;CTNNB1,WT1mKTS;CBX2;UGR;FOXL2;GATA4;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;PGD2;SRY;WT1pKTS;FGF9;NR5A1;AMH;SOX9;DMRT1,0.722222222,0.277777778
GON_16_19,10,0.077215138,0.173609456,7,0.398104196,DKK1;WT1mKTS;SRY;WT1pKTS;CBX2;UGR;NR5A1;AMH;GATA4;DMRT1;WNT4;RSPO1;NR0B1,PGD2;FGF9;FOXL2;SOX9;CTNNB1,PGD2;WT1mKTS;SRY;FGF9;CBX2;NR5A1;AMH;SOX9;GATA4;DMRT1,DKK1;WT1pKTS;UGR;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,0.5,0.5
GON_16_02,10,0.040532322,0.202273689,7,0.481854411,DKK1;WT1pKTS;AMH;DMRT1,PGD2;WT1mKTS;SRY;FGF9;CBX2;UGR;NR5A1;FOXL2;SOX9;GATA4;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;FOXL2;SOX9;WNT4;RSPO1;CTNNB1,DKK1;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;GATA4;DMRT1;NR0B1,0.555555556,0.444444444
GON_16_20,10,0.02996435,0.257435743,8,0.391345014,DKK1;PGD2;FGF9;UGR;FOXL2;SOX9;GATA4;DMRT1,WT1mKTS;SRY;WT1pKTS;CBX2;NR5A1;AMH;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,DKK1;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,0.444444444,0.555555556
GON_16_21,10,0.058518521,0.308797712,7,0.432365724,DKK1;PGD2;FGF9;FOXL2;SOX9,WT1mKTS;SRY;WT1pKTS;CBX2;UGR;NR5A1;AMH;GATA4;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,CBX2;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,0.5,0.5
GON_16_22,10,0.036179897,0.196292572,8,0.346982943,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;FOXL2;SOX9;NR0B1,GATA4;DMRT1;WNT4;RSPO1;CTNNB1,PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,DKK1;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,0.277777778,0.722222222
GON_16_23,10,0.0765463,0.354129977,7,0.555763783,DKK1;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;FOXL2;SOX9;GATA4,PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,DKK1;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,0.888888889,0.111111111
GON_16_24,10,0.106449124,0.38705776,6,0.631912233,DKK1;PGD2;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;FOXL2;SOX9;DMRT1,WT1mKTS;GATA4;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;AMH;SOX9;GATA4;DMRT1,DKK1;NR5A1;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,0.277777778,0.722222222
GON_16_25,10,0.054734763,0.394866365,6.333333333,0.610858031,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;FOXL2;SOX9,GATA4;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,DKK1;PGD2;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,0.277777778,0.722222222
GON_16_26,10,0.073708112,0.358228926,7,0.497623033,DKK1;UGR;AMH;GATA4;WNT4;CTNNB1;NR0B1,PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;NR5A1;FOXL2;SOX9;DMRT1;RSPO1,DKK1;WT1mKTS;FGF9;UGR;FOXL2;GATA4;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;SRY;WT1pKTS;CBX2;NR5A1;AMH;SOX9;DMRT1,0.277777778,0.722222222
GON_16_27,10,0.064986032,0.279868578,7,0.545907791,DKK1;WT1mKTS;SRY;FGF9;CBX2;UGR;NR5A1;AMH;FOXL2;SOX9;GATA4,PGD2;WT1pKTS;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;PGD2;FOXL2;SOX9;WNT4;RSPO1;CTNNB1;NR0B1,WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;GATA4;DMRT1,0.722222222,0.277777778
GON_16_28,10,0.107285886,0.435943083,4.666666667,0.630506516,DKK1;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;FOXL2;SOX9;GATA4,PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,DKK1;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,0.888888889,0.111111111
GON_16_29,10,0.061501449,0.359882379,6,0.497434604,DKK1;PGD2;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;FOXL2;SOX9,WT1mKTS;GATA4;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;WT1mKTS;CBX2;UGR;NR5A1;FOXL2;GATA4;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;SRY;WT1pKTS;FGF9;AMH;SOX9;DMRT1,0.666666667,0.333333333
GON_16_03,10,0.045711682,0.172043103,8,0.352904613,DKK1;PGD2;WT1mKTS;SRY;FGF9;CBX2;UGR;NR5A1;FOXL2;SOX9,WT1pKTS;AMH;GATA4;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;WT1pKTS;FGF9;UGR;AMH;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;WT1mKTS;SRY;CBX2;NR5A1;SOX9;GATA4;DMRT1,0.666666667,0.333333333
GON_16_30,10,0.045949811,0.45152201,4,0.632085644,DKK1;PGD2;FGF9;CBX2;UGR;NR5A1;AMH;FOXL2;SOX9,WT1mKTS;SRY;WT1pKTS;GATA4;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;PGD2;FOXL2;SOX9;WNT4;RSPO1;CTNNB1;NR0B1,WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;GATA4;DMRT1,0.5,0.5
GON_16_31,10,0.065176391,0.305960021,6,0.601033501,DKK1;WT1mKTS;WT1pKTS;UGR;AMH;GATA4;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;SRY;FGF9;CBX2;NR5A1;FOXL2;SOX9,SRY;FGF9;CBX2;UGR;NR5A1;DMRT1,DKK1;PGD2;WT1mKTS;WT1pKTS;AMH;FOXL2;SOX9;GATA4;WNT4;RSPO1;CTNNB1;NR0B1,0.722222222,0.277777778
GON_16_32,10,0.071199061,0.329564931,7,0.565007209,DKK1;GATA4;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;FOXL2;SOX9,FOXL2;SOX9;GATA4;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;DMRT1,0.222222222,0.777777778
GON_16_33,10,0.095635531,0.411431189,6,0.63115676,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;FOXL2;SOX9,GATA4;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,FGF9;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,0.777777778,0.222222222
GON_16_34,10,0.060082758,0.350167586,7,0.540160517,DKK1;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;FOXL2;SOX9;GATA4,PGD2;SRY;WT1pKTS;CBX2;UGR;NR5A1;AMH;SOX9;DMRT1,DKK1;WT1mKTS;FGF9;FOXL2;GATA4;WNT4;RSPO1;CTNNB1;NR0B1,0.722222222,0.277777778
GON_16_35,10,0.048775903,0.155779664,8,0.346231616,DKK1;PGD2;SRY;WT1pKTS;FGF9;CBX2;NR5A1;FOXL2;SOX9,WT1mKTS;UGR;AMH;GATA4;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1;NR0B1,DKK1;FOXL2;WNT4;RSPO1;CTNNB1,0.444444444,0.555555556
GON_16_36,10,0.069137367,0.346470235,5,0.622800745,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;CBX2;UGR;NR5A1;AMH;FOXL2;SOX9;GATA4,FGF9;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,DKK1;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,0.222222222,0.777777778
GON_16_37,10,0.054388655,0.288829923,6,0.642754361,DKK1;AMH,PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;FOXL2;SOX9;GATA4;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;WT1mKTS;WT1pKTS;FGF9;UGR;NR5A1;AMH,PGD2;SRY;CBX2;FOXL2;SOX9;GATA4;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,0.277777778,0.722222222
GON_16_38,10,0.033152501,0.250518393,7,0.380369827,DKK1;PGD2;WT1mKTS;SRY;FGF9;CBX2;FOXL2;SOX9;WNT4;RSPO1;CTNNB1;NR0B1,WT1pKTS;UGR;NR5A1;AMH;GATA4;DMRT1,PGD2;WT1mKTS;NR5A1;FOXL2;SOX9;GATA4;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;SRY;WT1pKTS;FGF9;CBX2;UGR;AMH;DMRT1,0.333333333,0.666666667
GON_16_39,10,0.083087963,0.429030271,6,0.577510937,DKK1;PGD2;WT1mKTS;SRY;CBX2;UGR;NR5A1;AMH;FOXL2;SOX9;GATA4,WT1pKTS;FGF9;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,0.222222222,0.777777778
GON_16_04,10,0.164589929,0.47442248,5,0.76087279,DKK1;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;FOXL2;SOX9;GATA4,PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,DKK1;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,0.888888889,0.111111111
GON_16_40,10,0.017362782,0.309232872,7.333333333,0.455804058,DKK1;PGD2;WT1pKTS;FGF9;FOXL2;SOX9,WT1mKTS;SRY;CBX2;UGR;NR5A1;AMH;GATA4;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;WT1mKTS;SRY;FGF9;CBX2;UGR;AMH;SOX9;DMRT1,PGD2;WT1pKTS;NR5A1;FOXL2;GATA4;WNT4;RSPO1;CTNNB1;NR0B1,0.5,0.5
GON_16_41,10,0.081960256,0.360330525,6,0.487698712,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;FOXL2;SOX9;GATA4;CTNNB1,DMRT1;WNT4;RSPO1;NR0B1,WT1mKTS;UGR;FOXL2;GATA4;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;PGD2;SRY;WT1pKTS;FGF9;CBX2;NR5A1;AMH;SOX9;DMRT1,0.666666667,0.333333333
GON_16_42,10,0.054589769,0.284913905,8,0.412396568,DKK1;WT1mKTS;SRY;WT1pKTS;FGF9;UGR;NR5A1;AMH;FOXL2;SOX9,PGD2;CBX2;GATA4;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,WT1mKTS;SRY;WT1pKTS;FGF9;UGR;NR5A1;AMH;GATA4;NR0B1,DKK1;PGD2;CBX2;FOXL2;SOX9;DMRT1;WNT4;RSPO1;CTNNB1,0.277777778,0.722222222
GON_16_43,10,0.072350277,0.360761909,7.666666667,0.521423476,DKK1;FGF9;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;WT1mKTS;SRY;WT1pKTS;CBX2;UGR;NR5A1;AMH;FOXL2;SOX9;GATA4;DMRT1,PGD2;WT1mKTS;SRY;FGF9;CBX2;NR5A1;AMH;FOXL2;SOX9;DMRT1,DKK1;WT1pKTS;UGR;GATA4;WNT4;RSPO1;CTNNB1;NR0B1,0.777777778,0.222222222
GON_16_44,10,0.057522805,0.396684513,7,0.504884317,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;FOXL2;SOX9;GATA4,DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;CBX2;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,0.777777778,0.222222222
GON_16_45,10,0.052843938,0.276443099,7,0.409602018,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;UGR;NR5A1;AMH;FOXL2;SOX9;GATA4,CBX2;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,0.777777778,0.222222222
GON_16_46,10,0.109633622,0.417432857,7,0.633300778,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;FOXL2;SOX9;GATA4;DMRT1,WNT4;RSPO1;CTNNB1;NR0B1,DKK1;PGD2;WT1pKTS;FOXL2;SOX9;GATA4;WNT4;RSPO1;CTNNB1;NR0B1,WT1mKTS;SRY;FGF9;CBX2;UGR;NR5A1;AMH;DMRT1,0.666666667,0.333333333
GON_16_47,10,0.064994872,0.379403455,6,0.523842078,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;FOXL2;SOX9;GATA4;RSPO1;CTNNB1,DMRT1;WNT4;NR0B1,DKK1;FOXL2;WNT4;RSPO1;CTNNB1,PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1;NR0B1,0.666666667,0.333333333
GON_16_48,10,0.08644399,0.333948292,7,0.584595331,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;FOXL2;SOX9,GATA4;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;SRY;WT1pKTS;FGF9;CBX2;NR5A1;AMH;SOX9;GATA4;DMRT1,DKK1;WT1mKTS;UGR;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,0.333333333,0.666666667
GON_16_49,10,0.109414079,0.328236894,5.666666667,0.70109146,DKK1;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;FOXL2;SOX9;DMRT1,PGD2;GATA4;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,DKK1;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,0.222222222,0.777777778
GON_16_05,10,0.088839314,0.424187091,5,0.711021382,DKK1;PGD2;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;FOXL2;SOX9,WT1mKTS;GATA4;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;FGF9;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;WT1mKTS;SRY;WT1pKTS;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,0.666666667,0.333333333
GON_16_50,10,0.76533801,0.560044196,1,0.960644313,DKK1;WT1mKTS;SRY;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;WT1pKTS;FOXL2;DMRT1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;FOXL2;SOX9;GATA4;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,,0.222222222,0.777777778
GON_16_06,10,0.026264261,0.27911067,8,0.374514877,DKK1;WT1mKTS;SRY;WT1pKTS;CBX2;UGR;NR5A1;GATA4;WNT4;RSPO1;CTNNB1,PGD2;FGF9;AMH;FOXL2;SOX9;DMRT1;NR0B1,DKK1;PGD2;FGF9;CBX2;UGR;FOXL2;SOX9;DMRT1;RSPO1;CTNNB1;NR0B1,WT1mKTS;SRY;WT1pKTS;NR5A1;AMH;GATA4;WNT4,0.666666667,0.333333333
GON_16_07,10,0.032648079,0.302567288,6,0.447735084,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;FOXL2;SOX9;GATA4;WNT4;RSPO1;CTNNB1;NR0B1,AMH;DMRT1,PGD2;FGF9;FOXL2;SOX9;DMRT1;WNT4;RSPO1;CTNNB1,DKK1;WT1mKTS;SRY;WT1pKTS;CBX2;UGR;NR5A1;AMH;GATA4;NR0B1,0.555555556,0.444444444
GON_16_08,10,0.076133315,0.412312121,5.333333333,0.650464325,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;FOXL2;SOX9,GATA4;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,0.777777778,0.222222222
GON_16_09,10,0.10942597,0.645745297,4,0.757122656,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;NR5A1;AMH;FOXL2;SOX9,UGR;GATA4;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,0.222222222,0.777777778
GON_91_00,10,0.221043695,0.612902504,3,0.784217389,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,0.944444444,0.055555556
GON_91_01,10,0.178948398,0.583874241,4,0.759803306,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,0.944444444,0.055555556
GON_91_10,10,0.064009667,0.323088659,7,0.472271081,DKK1;WT1mKTS;SRY;WT1pKTS;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1;CTNNB1,PGD2;FGF9;FOXL2;WNT4;RSPO1;NR0B1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;NR5A1;AMH;SOX9;GATA4;DMRT1,UGR;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,0.222222222,0.777777778
GON_91_11,10,0.139330152,0.304821068,6,0.520170628,DKK1;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,PGD2;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,PGD2;WT1mKTS;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,0.055555556,0.944444444
GON_91_12,10,0.065960102,0.243338988,7,0.484492132,DKK1;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,PGD2;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;WT1mKTS;SRY;FGF9;NR5A1;FOXL2;SOX9;GATA4;DMRT1;WNT4;CTNNB1;NR0B1,PGD2;WT1pKTS;CBX2;UGR;AMH;RSPO1,0.444444444,0.555555556
GON_91_13,10,0.05452258,0.439441797,6,0.593494844,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;NR5A1;SOX9,UGR;AMH;FOXL2;GATA4;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;WT1mKTS;SRY;WT1pKTS;FGF9;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,PGD2;CBX2;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,0.333333333,0.666666667
