Network,Number of Swaps,Influence Team Strength,Correlation Team Strength,Number of PCs,PC1 Variance,Influence Team 1,Influence Team 2,PCA Team 1,PCA Team 2,Hamming Distance,Inv. Hamming Distance
EMT_070_07,70,0.025480724,0.292167233,5,0.518666863,SNAI1;SNAI2;TGFbeta;ZEB2;miR101;miR34a;miR200a,TWIST2;GSC;TWIST1;ZEB1;FOXC2;miR141;miR200c;miR200b,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;miR200b,ZEB2;miR141;miR101;miR200c;miR34a;miR200a,0.666666667,0.333333333
EMT_070_08,70,0.095982515,0.516809787,5,0.526635276,SNAI1;GSC;TWIST1;ZEB1;miR101,TWIST2;SNAI2;TGFbeta;FOXC2;ZEB2;miR141;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST1;ZEB1;miR200c,TWIST2;SNAI2;GSC;TGFbeta;FOXC2;ZEB2;miR141;miR101;miR200b;miR34a;miR200a,0.2,0.8
EMT_070_09,70,0.062347285,0.238277174,5,0.36579036,SNAI1;GSC;TWIST1;TGFbeta;FOXC2;ZEB2;miR141;miR101;miR200b;miR34a;miR200a,TWIST2;SNAI2;ZEB1;miR200c,TWIST2;GSC;TWIST1;miR101;miR200c;miR34a,SNAI1;SNAI2;TGFbeta;ZEB1;FOXC2;ZEB2;miR141;miR200b;miR200a,0.6,0.4
EMT_070_10,70,0.017292832,0.237340377,8,0.368572353,SNAI1;SNAI2;TGFbeta;ZEB1;miR141,TWIST2;GSC;TWIST1;FOXC2;ZEB2;miR101;miR200c;miR200b;miR34a;miR200a,TWIST2;TWIST1;miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;SNAI2;GSC;TGFbeta;ZEB1;FOXC2;ZEB2,0.733333333,0.266666667
EMT_070_11,70,0.059480711,0.240007933,7,0.466997253,SNAI1;TWIST2;SNAI2;GSC;TWIST1;miR141;miR200c;miR200b;miR200a,TGFbeta;ZEB1;FOXC2;ZEB2;miR101;miR34a,SNAI1;TWIST2;SNAI2;miR141;miR200b,GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR101;miR200c;miR34a;miR200a,0.266666667,0.733333333
EMT_070_12,70,0.01641955,0.206043067,7,0.402930627,SNAI1;TWIST2;SNAI2;TWIST1;TGFbeta;ZEB1;FOXC2;miR141;miR200c;miR200b,GSC;ZEB2;miR101;miR34a;miR200a,TWIST2;SNAI2;ZEB1;miR141;miR101;miR200b,SNAI1;GSC;TWIST1;TGFbeta;FOXC2;ZEB2;miR200c;miR34a;miR200a,0.4,0.6
EMT_070_13,70,0.058929971,0.366448312,4,0.462990267,SNAI1;TWIST2;SNAI2;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR101,GSC;miR141;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR101,miR141;miR200c;miR200b;miR34a;miR200a,0.066666667,0.933333333
EMT_070_14,70,0.015543323,0.191494439,7,0.301733991,SNAI1;TWIST2;SNAI2;GSC;TGFbeta;miR101;miR200c;miR200a,TWIST1;ZEB1;FOXC2;ZEB2;miR141;miR200b;miR34a,TWIST2;GSC;TGFbeta;FOXC2;ZEB2;miR141;miR101;miR200c;miR34a;miR200a,SNAI1;SNAI2;TWIST1;ZEB1;miR200b,0.4,0.6
EMT_070_15,70,0.024520745,0.173796341,8,0.328605767,SNAI1;SNAI2;TWIST1;TGFbeta;ZEB2;miR34a;miR200a,TWIST2;GSC;ZEB1;FOXC2;miR141;miR101;miR200c;miR200b,SNAI2;TGFbeta;ZEB1;FOXC2,SNAI1;TWIST2;GSC;TWIST1;ZEB2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,0.466666667,0.533333333
EMT_070_16,70,0.035282529,0.211386429,7,0.395411554,SNAI1;TWIST2;SNAI2;TWIST1;TGFbeta;ZEB1;FOXC2;miR101;miR200c;miR34a,GSC;ZEB2;miR141;miR200b;miR200a,TWIST2;SNAI2;GSC;ZEB1;miR141;miR101,SNAI1;TWIST1;TGFbeta;FOXC2;ZEB2;miR200c;miR200b;miR34a;miR200a,0.533333333,0.466666667
EMT_070_17,70,0.01189782,0.281146568,7,0.364015633,SNAI1;TWIST2;GSC;TWIST1;ZEB1;ZEB2;miR141;miR200b;miR34a;miR200a,SNAI2;TGFbeta;FOXC2;miR101;miR200c,SNAI1;TWIST2;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR141;miR101;miR200a,SNAI2;GSC;miR200c;miR200b;miR34a,0.4,0.6
EMT_070_18,70,0.053315052,0.261717829,5,0.442636993,SNAI1;TWIST2;SNAI2;TGFbeta;miR141;miR101;miR34a;miR200a,GSC;TWIST1;ZEB1;FOXC2;ZEB2;miR200c;miR200b,SNAI1;TWIST1;TGFbeta;ZEB1;FOXC2;miR141;miR101;miR200a,TWIST2;SNAI2;GSC;ZEB2;miR200c;miR200b;miR34a,0.4,0.6
EMT_070_19,70,0.01822233,0.266620239,8,0.389526259,SNAI1;TWIST2;SNAI2;GSC;TGFbeta;ZEB1;FOXC2;ZEB2;miR141;miR200c;miR200b;miR200a,TWIST1;miR101;miR34a,SNAI1;TWIST2;GSC;ZEB1;FOXC2;ZEB2;miR200c;miR200a,SNAI2;TWIST1;TGFbeta;miR141;miR101;miR200b;miR34a,0.266666667,0.733333333
EMT_070_20,70,0.047675785,0.25120541,5,0.384082335,SNAI1;TWIST2;GSC;TWIST1;TGFbeta;FOXC2;miR141;miR101;miR200c;miR200b,SNAI2;ZEB1;ZEB2;miR34a;miR200a,SNAI1;GSC;TGFbeta;miR141;miR101;miR200c;miR200b;miR34a;miR200a,TWIST2;SNAI2;TWIST1;ZEB1;FOXC2;ZEB2,0.333333333,0.666666667
EMT_070_21,70,0.02144052,0.329977292,6,0.432823017,SNAI1;TWIST1;ZEB1;miR200c,TWIST2;SNAI2;GSC;TGFbeta;FOXC2;ZEB2;miR141;miR101;miR200b;miR34a;miR200a,TWIST1;TGFbeta;FOXC2;miR141;miR101;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;ZEB1;ZEB2;miR200c,0.666666667,0.333333333
EMT_070_22,70,0.009385601,0.208496827,9,0.317028634,SNAI1;TWIST1;FOXC2;ZEB2;miR200b;miR34a;miR200a,TWIST2;SNAI2;GSC;TGFbeta;ZEB1;miR141;miR101;miR200c,SNAI1;TWIST2;SNAI2;TWIST1;TGFbeta;ZEB1;miR141;miR101,GSC;FOXC2;ZEB2;miR200c;miR200b;miR34a;miR200a,0.733333333,0.266666667
EMT_070_23,70,0.015889493,0.233545367,7,0.366098932,SNAI1;TWIST2;ZEB2;miR101;miR200b;miR200a,SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;miR141;miR200c;miR34a,SNAI1;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;miR141;miR101;miR200b,TWIST2;ZEB2;miR200c;miR34a;miR200a,0.666666667,0.333333333
EMT_070_24,70,0.019372247,0.216576094,8,0.348398624,SNAI1;GSC;TWIST1;TGFbeta;ZEB2;miR141;miR101;miR200b,TWIST2;SNAI2;ZEB1;FOXC2;miR200c;miR34a;miR200a,TWIST2;SNAI2;TWIST1;ZEB1;miR200a,SNAI1;GSC;TGFbeta;FOXC2;ZEB2;miR141;miR101;miR200c;miR200b;miR34a,0.733333333,0.266666667
EMT_070_25,70,0.018341065,0.173793309,8,0.291923772,SNAI1;TWIST2;GSC;TWIST1;TGFbeta;miR101;miR34a;miR200a,SNAI2;ZEB1;FOXC2;ZEB2;miR141;miR200c;miR200b,SNAI1;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;miR141;miR200a,TWIST2;SNAI2;ZEB2;miR101;miR200c;miR200b;miR34a,0.4,0.6
EMT_070_26,70,0.028682207,0.294509753,6,0.443593159,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR200c,miR141;miR101;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;ZEB1;FOXC2;ZEB2;miR200c,TWIST1;TGFbeta;miR141;miR101;miR200b;miR34a;miR200a,0.133333333,0.866666667
EMT_070_27,70,0.055193888,0.470335972,4,0.665903357,SNAI1;GSC;ZEB2;miR141;miR200c;miR200b;miR34a;miR200a,TWIST2;SNAI2;TWIST1;TGFbeta;ZEB1;FOXC2;miR101,SNAI1;FOXC2;miR200b;miR34a;miR200a,TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;ZEB2;miR141;miR101;miR200c,0.333333333,0.666666667
EMT_070_28,70,0.022010347,0.211641159,6,0.386406026,SNAI1;TWIST2;GSC;TWIST1;TGFbeta;ZEB1;ZEB2;miR101;miR200c,SNAI2;FOXC2;miR141;miR200b;miR34a;miR200a,TWIST1;TGFbeta;ZEB1;ZEB2;miR141;miR101;miR200c;miR200a,SNAI1;TWIST2;SNAI2;GSC;FOXC2;miR200b;miR34a,0.333333333,0.666666667
EMT_070_29,70,0.024247521,0.384368583,8,0.480991278,SNAI1;TWIST2;SNAI2;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR141;miR34a,GSC;miR101;miR200c;miR200b;miR200a,SNAI1;GSC;TWIST1;miR200c;miR200b;miR34a;miR200a,TWIST2;SNAI2;TGFbeta;ZEB1;FOXC2;ZEB2;miR141;miR101,0.733333333,0.266666667
EMT_070_30,70,0.031406443,0.323743684,6,0.469457841,SNAI1;TWIST2;SNAI2;GSC;TWIST1;ZEB1;FOXC2;ZEB2;miR34a,TGFbeta;miR141;miR101;miR200c;miR200b;miR200a,GSC;TGFbeta;FOXC2;miR101;miR200c;miR200b;miR200a,SNAI1;TWIST2;SNAI2;TWIST1;ZEB1;ZEB2;miR141;miR34a,0.8,0.2
EMT_070_31,70,0.036269294,,7,0.479624445,SNAI1;TWIST2;GSC;TWIST1;FOXC2;miR200c;miR200b;miR34a;miR200a,SNAI2;TGFbeta;ZEB1;ZEB2;miR141;miR101,SNAI1;SNAI2;GSC;TGFbeta;ZEB1;ZEB2;miR101,TWIST2;TWIST1;FOXC2;miR141;miR200c;miR200b;miR34a;miR200a,0.8,0.2
EMT_070_32,70,0.04843244,0.254756721,7,0.416246316,SNAI1;GSC;TWIST1;TGFbeta;ZEB2;miR141;miR101;miR200b;miR34a;miR200a,TWIST2;SNAI2;ZEB1;FOXC2;miR200c,SNAI1;GSC;TGFbeta;ZEB2;miR141;miR101;miR34a,TWIST2;SNAI2;TWIST1;ZEB1;FOXC2;miR200c;miR200b;miR200a,0.2,0.8
EMT_070_33,70,0.05674046,0.210836434,5,0.486241515,SNAI1;TWIST2;SNAI2;TWIST1;TGFbeta;ZEB1;ZEB2;miR200b;miR34a,GSC;FOXC2;miR141;miR101;miR200c;miR200a,SNAI1;TWIST2;TGFbeta;miR141;miR101;miR200c;miR34a;miR200a,SNAI2;GSC;TWIST1;ZEB1;FOXC2;ZEB2;miR200b,0.6,0.4
EMT_070_34,70,0.061187475,0.274747317,5,0.510505755,SNAI1;TWIST2;GSC;TGFbeta;miR200c;miR200a,SNAI2;TWIST1;ZEB1;FOXC2;ZEB2;miR141;miR101;miR200b;miR34a,SNAI1;TWIST2;SNAI2;GSC;TGFbeta;ZEB2;miR141;miR200c;miR200b;miR200a,TWIST1;ZEB1;FOXC2;miR101;miR34a,0.266666667,0.733333333
EMT_070_35,70,0.096812475,0.312361346,5,0.475278512,SNAI1;SNAI2;GSC;ZEB1;ZEB2;miR141;miR200b,TWIST2;TWIST1;TGFbeta;FOXC2;miR101;miR200c;miR34a;miR200a,SNAI1;SNAI2;GSC;TWIST1;ZEB1;ZEB2;miR200b,TWIST2;TGFbeta;FOXC2;miR141;miR101;miR200c;miR34a;miR200a,0.133333333,0.866666667
EMT_070_36,70,0.059903675,0.54283971,5,0.659090061,SNAI1;TWIST2;SNAI2;TGFbeta;ZEB1;miR101;miR200c,GSC;TWIST1;FOXC2;ZEB2;miR141;miR200b;miR34a;miR200a,SNAI1;GSC;TWIST1;FOXC2;ZEB2;miR141;miR200c;miR200b;miR34a;miR200a,TWIST2;SNAI2;TGFbeta;ZEB1;miR101,0.866666667,0.133333333
EMT_070_37,70,0.060749169,0.243223486,6,0.458618058,SNAI1;GSC;ZEB1;FOXC2;ZEB2;miR141;miR200c;miR200b;miR34a,TWIST2;SNAI2;TWIST1;TGFbeta;miR101;miR200a,SNAI1;GSC;ZEB1;ZEB2;miR141;miR200b,TWIST2;SNAI2;TWIST1;TGFbeta;FOXC2;miR101;miR200c;miR34a;miR200a,0.2,0.8
EMT_070_38,70,0.031381333,0.229073698,6,0.396028973,SNAI1;TWIST2;TGFbeta;miR101;miR34a;miR200a,SNAI2;GSC;TWIST1;ZEB1;FOXC2;ZEB2;miR141;miR200c;miR200b,SNAI2;TWIST1;ZEB1;ZEB2;miR200c;miR34a,SNAI1;TWIST2;GSC;TGFbeta;FOXC2;miR141;miR101;miR200b;miR200a,0.666666667,0.333333333
EMT_070_39,70,0.087864541,0.306997127,6,0.52041841,SNAI1;GSC;TWIST1;TGFbeta;ZEB1,TWIST2;SNAI2;FOXC2;ZEB2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR200b;miR200a,SNAI2;miR141;miR101;miR200c;miR34a,0.333333333,0.666666667
EMT_070_40,70,0.08990173,0.557363591,5,0.652595134,SNAI1;TWIST2;GSC;ZEB2;miR141;miR101;miR200c;miR200b;miR34a,SNAI2;TWIST1;TGFbeta;ZEB1;FOXC2;miR200a,SNAI1;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2,TWIST2;ZEB2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,0.8,0.2
EMT_070_41,70,0.030294014,0.276101272,6,0.471466621,SNAI1;TWIST2;GSC;miR101;miR200c;miR200b;miR34a;miR200a,SNAI2;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR141,SNAI1;GSC;TWIST1;FOXC2;miR141;miR200c;miR200b;miR34a;miR200a,TWIST2;SNAI2;TGFbeta;ZEB1;ZEB2;miR101,0.333333333,0.666666667
EMT_070_42,70,0.089542656,0.288136395,6,0.375996726,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;ZEB2;miR101;miR34a;miR200a,FOXC2;miR141;miR200c;miR200b,SNAI1;TWIST2;GSC;FOXC2;miR141;miR200c;miR200b,SNAI2;TWIST1;TGFbeta;ZEB1;ZEB2;miR101;miR34a;miR200a,0.8,0.2
EMT_070_43,70,0.096068629,0.174422334,8,0.365326811,SNAI1;TWIST2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI2,TWIST2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR141;miR200c;miR34a;miR200a,SNAI1;SNAI2;miR101;miR200b,0.2,0.8
EMT_070_44,70,0.030923857,0.219631131,7,0.436366005,SNAI1;SNAI2;TWIST1;TGFbeta;miR141,TWIST2;GSC;ZEB1;FOXC2;ZEB2;miR101;miR200c;miR200b;miR34a;miR200a,GSC;ZEB1;miR141;miR101;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;TWIST1;TGFbeta;FOXC2;ZEB2;miR200c,0.666666667,0.333333333
EMT_070_45,70,0.092478536,0.248710692,6,0.457010837,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;miR141;miR101;miR200c;miR34a;miR200a,ZEB2;miR200b,SNAI1;TWIST2;TWIST1;TGFbeta;miR141;miR200c;miR200a,SNAI2;GSC;ZEB1;FOXC2;ZEB2;miR101;miR200b;miR34a,0.4,0.6
EMT_070_46,70,0.013317553,0.216048808,6,0.329215101,SNAI1;TWIST2;GSC;TGFbeta;FOXC2;ZEB2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI2;TWIST1;ZEB1,TWIST2;GSC;TWIST1;TGFbeta;ZEB2;miR101;miR200b;miR34a;miR200a,SNAI1;SNAI2;ZEB1;FOXC2;miR141;miR200c,0.333333333,0.666666667
EMT_070_47,70,0.005798071,0.275332216,7,0.446734193,SNAI1;TWIST2;SNAI2;GSC;TGFbeta;miR200b;miR34a,TWIST1;ZEB1;FOXC2;ZEB2;miR141;miR101;miR200c;miR200a,TWIST2;SNAI2;GSC;TWIST1;FOXC2;miR141;miR200c;miR34a;miR200a,SNAI1;TGFbeta;ZEB1;ZEB2;miR101;miR200b,0.533333333,0.466666667
EMT_070_48,70,0.017057147,0.299039781,8,0.442494471,SNAI1;TWIST2;SNAI2;TWIST1;TGFbeta;ZEB1;FOXC2;miR101;miR200a,GSC;ZEB2;miR141;miR200c;miR200b;miR34a,SNAI1;TWIST2;SNAI2;GSC;TGFbeta;ZEB1;FOXC2;miR141;miR200c;miR200a,TWIST1;ZEB2;miR101;miR200b;miR34a,0.333333333,0.666666667
EMT_070_49,70,0.024168861,0.225484315,7,0.423553703,SNAI1;TWIST1;TGFbeta;ZEB1;ZEB2;miR141;miR101,TWIST2;SNAI2;GSC;FOXC2;miR200c;miR200b;miR34a;miR200a,TWIST2;SNAI2;TWIST1;ZEB1;miR141;miR101;miR200b;miR34a,SNAI1;GSC;TGFbeta;FOXC2;ZEB2;miR200c;miR200a,0.466666667,0.533333333
EMT_070_50,70,0.023117588,0.240147452,7,0.432926343,SNAI1;TWIST2;GSC;TWIST1;TGFbeta;ZEB2;miR141;miR101;miR200c;miR200b;miR200a,SNAI2;ZEB1;FOXC2;miR34a,SNAI1;GSC;TGFbeta;miR141;miR200b;miR200a,TWIST2;SNAI2;TWIST1;ZEB1;FOXC2;ZEB2;miR101;miR200c;miR34a,0.333333333,0.666666667
EMT_080_01,80,0.021722473,0.254289754,7,0.432066015,SNAI1;SNAI2;TWIST1;ZEB1;miR141;miR34a;miR200a,TWIST2;GSC;TGFbeta;FOXC2;ZEB2;miR101;miR200c;miR200b,SNAI1;TWIST2;ZEB1;miR200c;miR34a;miR200a,SNAI2;GSC;TWIST1;TGFbeta;FOXC2;ZEB2;miR141;miR101;miR200b,0.333333333,0.666666667
EMT_080_02,80,0.034060484,0.18209426,8,0.318387508,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;miR141;miR101;miR200b;miR34a;miR200a,ZEB2;miR200c,TWIST2;SNAI2;GSC;TWIST1;ZEB1;ZEB2;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TGFbeta;FOXC2;miR141,0.4,0.6
EMT_080_03,80,0.065867725,0.348759155,6,0.474283097,SNAI1;SNAI2;GSC;FOXC2;ZEB2;miR200c;miR200b;miR34a,TWIST2;TWIST1;TGFbeta;ZEB1;miR141;miR101;miR200a,SNAI1;TWIST2;SNAI2;GSC;ZEB2;miR141;miR200b;miR34a,TWIST1;TGFbeta;ZEB1;FOXC2;miR101;miR200c;miR200a,0.266666667,0.733333333
EMT_080_04,80,0.026417769,0.21655894,6,0.366679886,SNAI1;TWIST2;GSC;TGFbeta;miR101;miR200c;miR200b;miR200a,SNAI2;TWIST1;ZEB1;FOXC2;ZEB2;miR141;miR34a,TWIST2;GSC;TGFbeta;FOXC2;ZEB2;miR141;miR101;miR200c;miR200b;miR200a,SNAI1;SNAI2;TWIST1;ZEB1;miR34a,0.266666667,0.733333333
EMT_080_05,80,0.039071358,0.266334223,7,0.438831879,SNAI1;TWIST2;SNAI2;GSC;TGFbeta;ZEB1;ZEB2;miR200c;miR34a,TWIST1;FOXC2;miR141;miR101;miR200b;miR200a,TWIST2;GSC;TGFbeta;FOXC2;ZEB2;miR141;miR101;miR34a;miR200a,SNAI1;SNAI2;TWIST1;ZEB1;miR200c;miR200b,0.533333333,0.466666667
EMT_080_06,80,0.043313006,0.409931861,6,0.43536237,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB2;miR200c;miR34a,ZEB1;FOXC2;miR141;miR101;miR200b;miR200a,TWIST2;SNAI2;TWIST1;TGFbeta;FOXC2;ZEB2;miR200c;miR34a;miR200a,SNAI1;GSC;ZEB1;miR141;miR101;miR200b,0.266666667,0.733333333
EMT_080_07,80,0.074686608,0.269630978,6,0.387099662,SNAI1;TWIST2;GSC;TWIST1;TGFbeta;ZEB2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI2;ZEB1;FOXC2,SNAI1;TWIST2;GSC;TWIST1;FOXC2;ZEB2;miR141;miR200c;miR200b;miR34a;miR200a,SNAI2;TGFbeta;ZEB1;miR101,0.2,0.8
EMT_080_08,80,0.028982987,0.304185564,6,0.416132446,SNAI1;SNAI2;GSC;TGFbeta;ZEB1;ZEB2;miR101;miR200b;miR200a,TWIST2;TWIST1;FOXC2;miR141;miR200c;miR34a,SNAI1;SNAI2;GSC;TGFbeta;ZEB1;FOXC2;miR141;miR101;miR200c;miR200a,TWIST2;TWIST1;ZEB2;miR200b;miR34a,0.333333333,0.666666667
EMT_080_09,80,0.014778108,0.329559359,6,0.470444058,SNAI1;TWIST2;SNAI2;GSC;TGFbeta;ZEB1;ZEB2;miR141;miR101;miR200b;miR34a,TWIST1;FOXC2;miR200c;miR200a,SNAI1;GSC;TGFbeta;ZEB1;ZEB2;miR101;miR200c;miR200b,TWIST2;SNAI2;TWIST1;FOXC2;miR141;miR34a;miR200a,0.333333333,0.666666667
EMT_080_10,80,0.065129815,0.238795673,8,0.412979802,SNAI1;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,TWIST2;SNAI2,TWIST2;SNAI2;ZEB1;miR200c;miR200a,SNAI1;GSC;TWIST1;TGFbeta;FOXC2;ZEB2;miR141;miR101;miR200b;miR34a,0.8,0.2
EMT_080_11,80,0.032139729,0.309718945,8,0.35850148,SNAI1;TWIST2;TGFbeta;ZEB1;FOXC2;ZEB2;miR141;miR101;miR200b;miR34a;miR200a,SNAI2;GSC;TWIST1;miR200c,SNAI1;TWIST2;SNAI2;GSC;TWIST1;miR141;miR200c;miR34a;miR200a,TGFbeta;ZEB1;FOXC2;ZEB2;miR101;miR200b,0.666666667,0.333333333
EMT_080_12,80,0.011182614,0.255465292,9,0.39140277,SNAI1;SNAI2;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR200c;miR200b;miR34a,TWIST2;GSC;miR141;miR101;miR200a,SNAI1;TWIST2;SNAI2;TWIST1;ZEB1;FOXC2;ZEB2;miR34a,GSC;TGFbeta;miR141;miR101;miR200c;miR200b;miR200a,0.266666667,0.733333333
EMT_080_13,80,0.008276768,0.242294408,7,0.346968876,SNAI1;TWIST2;GSC;TWIST1;ZEB1;FOXC2;ZEB2,SNAI2;TGFbeta;miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;GSC;miR141;miR101;miR200b;miR34a;miR200a,TWIST2;SNAI2;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR200c,0.666666667,0.333333333
EMT_080_14,80,0.028096308,0.227031802,7,0.435987396,SNAI1;TWIST2;SNAI2;TWIST1;ZEB1;miR101;miR200c;miR200b;miR34a,GSC;TGFbeta;FOXC2;ZEB2;miR141;miR200a,SNAI1;GSC;TGFbeta;ZEB1;FOXC2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,TWIST2;SNAI2;TWIST1;ZEB2,0.533333333,0.466666667
EMT_080_15,80,0.029547049,0.21787121,5,0.3583473,SNAI1;TWIST2;TWIST1;TGFbeta;FOXC2;miR141;miR200b;miR34a,SNAI2;GSC;ZEB1;ZEB2;miR101;miR200c;miR200a,SNAI1;SNAI2;GSC;TWIST1;ZEB1;ZEB2;miR200c;miR34a,TWIST2;TGFbeta;FOXC2;miR141;miR101;miR200b;miR200a,0.666666667,0.333333333
EMT_080_16,80,0.087541475,0.306983409,5,0.518773125,SNAI1;TWIST2;GSC;TWIST1;TGFbeta;FOXC2;miR141;miR200c;miR200b,SNAI2;ZEB1;ZEB2;miR101;miR34a;miR200a,SNAI2;TGFbeta;ZEB1;ZEB2;miR141;miR101;miR34a,SNAI1;TWIST2;GSC;TWIST1;FOXC2;miR200c;miR200b;miR200a,0.8,0.2
EMT_080_17,80,0.018053683,0.305594365,7,0.431085416,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;ZEB2;miR200b;miR34a;miR200a,FOXC2;miR141;miR101;miR200c,SNAI1;TWIST2;TWIST1;TGFbeta;ZEB1;ZEB2;miR141;miR34a;miR200a,SNAI2;GSC;FOXC2;miR101;miR200c;miR200b,0.266666667,0.733333333
EMT_080_18,80,0.040884054,0.251485727,6,0.43242862,SNAI1;SNAI2;TWIST1;ZEB1;FOXC2;ZEB2;miR141;miR101;miR200b;miR200a,TWIST2;GSC;TGFbeta;miR200c;miR34a,TWIST2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,0.6,0.4
EMT_080_19,80,0.057964222,0.27591512,6,0.424185098,SNAI1;TWIST2;SNAI2;GSC;TGFbeta;ZEB1;ZEB2,TWIST1;FOXC2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;GSC;TWIST1;ZEB1;FOXC2;ZEB2;miR200c;miR200b,SNAI2;TGFbeta;miR141;miR101;miR34a;miR200a,0.4,0.6
EMT_080_20,80,0.005094689,0.248534753,7,0.395068835,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;miR141;miR101;miR200a,FOXC2;ZEB2;miR200c;miR200b;miR34a,TWIST2;SNAI2;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR101;miR34a,SNAI1;GSC;miR141;miR200c;miR200b;miR200a,0.466666667,0.533333333
EMT_080_21,80,0.03652395,0.287537595,6,0.364674571,SNAI1;GSC;TGFbeta;miR141,TWIST2;SNAI2;TWIST1;ZEB1;FOXC2;ZEB2;miR101;miR200c;miR200b;miR34a;miR200a,TWIST2;SNAI2;GSC;TWIST1;TGFbeta;FOXC2;ZEB2;miR141;miR101;miR200c,SNAI1;ZEB1;miR200b;miR34a;miR200a,0.533333333,0.466666667
EMT_080_22,80,0.040089358,0.212556291,8,0.302214297,SNAI1;TWIST2;GSC;FOXC2;miR141;miR101;miR200b;miR200a,SNAI2;TWIST1;TGFbeta;ZEB1;ZEB2;miR200c;miR34a,TWIST2;GSC;ZEB1;ZEB2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;SNAI2;TWIST1;TGFbeta;FOXC2,0.4,0.6
EMT_080_23,80,0.016358089,0.17323701,9,0.350752187,SNAI1;SNAI2;TWIST1;TGFbeta;ZEB1,TWIST2;GSC;FOXC2;ZEB2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;GSC;ZEB1;miR200a,TWIST2;SNAI2;TWIST1;TGFbeta;FOXC2;ZEB2;miR141;miR101;miR200c;miR200b;miR34a,0.333333333,0.666666667
EMT_080_24,80,0.032835124,0.283597346,6,0.404851031,SNAI1;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR141;miR101;miR200b,TWIST2;SNAI2;GSC;miR200c;miR34a;miR200a,SNAI1;SNAI2;GSC;ZEB2;miR200c;miR200b;miR34a,TWIST2;TWIST1;TGFbeta;ZEB1;FOXC2;miR141;miR101;miR200a,0.666666667,0.333333333
