Network,Number of Swaps,Influence Team Strength,Correlation Team Strength,PC1 Variance,Number of PCs,Influence Team 1,Influence Team 2,PCA Team 1,PCA Team 2,Hamming Distance,Inv. Hamming Distance
05R070_07,70,0.056352476,0.283736331,0.427620767,6.0,ZEB2;miR101;TWIST1;miR200b;miR34a;SNAI2,GSC;FOXC2;ZEB1;TWIST2;miR200c;miR141;miR200a;SNAI1;TGFbeta,ZEB2;miR101;GSC;FOXC2;ZEB1;TWIST1;miR34a;SNAI2,TWIST2;miR200c;miR141;miR200a;SNAI1;miR200b;TGFbeta,0.2666666666666666,0.7333333333333333
05R070_08,70,0.047333492,0.174113746,0.342268877,6.0,ZEB2;GSC;FOXC2;TWIST2;miR200c;TWIST1;miR141;miR200a;SNAI1;miR200b;TGFbeta;SNAI2,miR101;ZEB1;miR34a,miR101;GSC;FOXC2;ZEB1;TWIST2;miR200c;TWIST1;miR200a;miR200b,ZEB2;miR141;SNAI1;TGFbeta;miR34a;SNAI2,0.4666666666666667,0.5333333333333333
05R070_09,70,0.024172496,0.20494523,0.36627474,8.0,ZEB2;miR101;TWIST2;miR200c;TWIST1;SNAI1;miR200b;miR34a,GSC;FOXC2;ZEB1;miR141;miR200a;TGFbeta;SNAI2,miR101;GSC;FOXC2;ZEB1;miR141;miR200b;TGFbeta;miR34a,ZEB2;TWIST2;miR200c;TWIST1;miR200a;SNAI1;SNAI2,0.6666666666666666,0.3333333333333333
05R070_10,70,0.004809428,0.298698143,0.411247864,7.0,ZEB2;miR101;FOXC2;ZEB1;TWIST2;miR200c;miR200b;miR34a,GSC;TWIST1;miR141;miR200a;SNAI1;TGFbeta;SNAI2,ZEB1;TWIST1;miR141;SNAI1;TGFbeta;miR34a;SNAI2,ZEB2;miR101;GSC;FOXC2;TWIST2;miR200c;miR200a;miR200b,0.7333333333333333,0.2666666666666666
05R080_01,80,0.096148442,0.272198771,0.510237088,4.0,ZEB2;GSC;FOXC2;miR200a;SNAI1;miR200b;miR34a;SNAI2,miR101;ZEB1;TWIST2;miR200c;TWIST1;miR141;TGFbeta,ZEB2;GSC;FOXC2;miR200a;SNAI1;miR200b;miR34a;SNAI2,miR101;ZEB1;TWIST2;miR200c;TWIST1;miR141;TGFbeta,0.0,1.0
05R080_02,80,0.007906269,0.163467579,0.280602568,9.0,ZEB2;miR101;miR200c;TWIST1;miR141;miR200a;miR200b;miR34a;SNAI2,GSC;FOXC2;ZEB1;TWIST2;SNAI1;TGFbeta,ZEB1;TWIST2;miR200c;TWIST1;miR200a;miR200b;TGFbeta;miR34a,ZEB2;miR101;GSC;FOXC2;miR141;SNAI1;SNAI2,0.4666666666666667,0.5333333333333333
05R080_03,80,0.07211188,0.252535221,0.376831991,6.0,ZEB2;miR101;ZEB1;TWIST2;miR200c;miR141;TGFbeta;miR34a;SNAI2,GSC;FOXC2;TWIST1;miR200a;SNAI1;miR200b,GSC;FOXC2;TWIST1;miR141;miR200a;SNAI1;miR200b;TGFbeta;miR34a,ZEB2;miR101;ZEB1;TWIST2;miR200c;SNAI2,0.8,0.2
05R080_04,80,0.06083375,0.27720269,0.421305722,6.0,ZEB2;miR101;ZEB1;TGFbeta,GSC;FOXC2;TWIST2;miR200c;TWIST1;miR141;miR200a;SNAI1;miR200b;miR34a;SNAI2,ZEB2;miR101;GSC;FOXC2;TWIST2;miR200c;miR141;miR200a;SNAI1;miR200b,ZEB1;TWIST1;TGFbeta;miR34a;SNAI2,0.6666666666666666,0.3333333333333333
05R080_05,80,0.083532279,0.205357694,0.429450745,5.0,ZEB2;miR101;FOXC2;TWIST2;miR141;miR200b;TGFbeta;SNAI2,GSC;ZEB1;miR200c;TWIST1;miR200a;SNAI1;miR34a,miR101;ZEB1;TWIST2;miR200c;TWIST1;miR200a;SNAI1;miR34a,ZEB2;GSC;FOXC2;miR141;miR200b;TGFbeta;SNAI2,0.8,0.2
05R080_06,80,0.041875719,0.326660802,0.538757374,5.0,ZEB2;miR101;GSC;FOXC2;ZEB1;TWIST2;miR200c;TWIST1;SNAI1;TGFbeta;SNAI2,miR141;miR200a;miR200b;miR34a,TWIST2;TWIST1;miR200b;miR34a,ZEB2;miR101;GSC;FOXC2;ZEB1;miR200c;miR141;miR200a;SNAI1;TGFbeta;SNAI2,0.7333333333333333,0.2666666666666666
05R080_07,80,0.132483424,0.155265054,0.339186538,5.666666667,ZEB2,miR101;GSC;FOXC2;ZEB1;TWIST2;miR200c;TWIST1;miR141;miR200a;SNAI1;miR200b;TGFbeta;miR34a;SNAI2,ZEB1;miR200c;TWIST1;miR141;miR200a;miR200b;TGFbeta,ZEB2;miR101;GSC;FOXC2;TWIST2;SNAI1;miR34a;SNAI2,0.5333333333333333,0.4666666666666667
05R080_08,80,0.07511178,0.223309415,0.488713173,5.0,ZEB2;miR101;GSC;FOXC2;ZEB1;miR200c;SNAI1;TGFbeta;SNAI2,TWIST2;TWIST1;miR141;miR200a;miR200b;miR34a,ZEB2;miR101;GSC;ZEB1;TWIST2;SNAI1;TGFbeta;SNAI2,FOXC2;miR200c;TWIST1;miR141;miR200a;miR200b;miR34a,0.2,0.8
05R080_09,80,0.013436296,0.191369907,0.268436422,7.0,ZEB2;miR101;miR200c;miR141;TGFbeta,GSC;FOXC2;ZEB1;TWIST2;TWIST1;miR200a;SNAI1;miR200b;miR34a;SNAI2,TWIST2;miR200c;miR141;miR200a;miR200b;TGFbeta;SNAI2,ZEB2;miR101;GSC;FOXC2;ZEB1;TWIST1;SNAI1;miR34a,0.4,0.6
05R080_10,80,0.004412516,0.222775639,0.390093146,6.0,ZEB2;ZEB1;TWIST2;miR200c;SNAI1;miR200b;miR34a,miR101;GSC;FOXC2;TWIST1;miR141;miR200a;TGFbeta;SNAI2,miR101;TWIST1;miR200a;miR200b;TGFbeta;SNAI2,ZEB2;GSC;FOXC2;ZEB1;TWIST2;miR200c;miR141;SNAI1;miR34a,0.7333333333333333,0.2666666666666666
05R090_01,90,0.008261183,0.308689671,0.385623572,9.0,ZEB2;miR101;GSC;FOXC2;ZEB1;TWIST2;miR200c;TWIST1;miR141;SNAI1;TGFbeta;miR34a;SNAI2,miR200a;miR200b,miR101;ZEB1;TWIST2;TWIST1;miR200b;miR34a,ZEB2;GSC;FOXC2;miR200c;miR141;miR200a;SNAI1;TGFbeta;SNAI2,0.6,0.4
05R090_02,90,0.042851265,0.284259405,0.514956484,6.0,ZEB2;miR101;ZEB1;TWIST1;miR200b;miR34a,GSC;FOXC2;TWIST2;miR200c;miR141;miR200a;SNAI1;TGFbeta;SNAI2,ZEB2;GSC;TWIST2;miR200c;miR200a;SNAI1;miR200b;TGFbeta,miR101;FOXC2;ZEB1;TWIST1;miR141;miR34a;SNAI2,0.6666666666666666,0.3333333333333333
05R090_03,90,0.005653459,0.240602565,0.35750084,8.0,ZEB2;miR101;GSC;TWIST2;TWIST1;miR141;miR200a;TGFbeta;SNAI2,FOXC2;ZEB1;miR200c;SNAI1;miR200b;miR34a,ZEB2;GSC;FOXC2;ZEB1;TWIST2;miR200a;miR200b;TGFbeta;miR34a,miR101;miR200c;TWIST1;miR141;SNAI1;SNAI2,0.5333333333333333,0.4666666666666667
05R090_04,90,0.008931292,0.19607626,0.37082241,7.0,ZEB2;FOXC2;ZEB1;TWIST2;TWIST1;miR141;miR200a;SNAI1;TGFbeta;miR34a;SNAI2,miR101;GSC;miR200c;miR200b,miR101;GSC;ZEB1;TWIST1;miR200a;SNAI1;miR200b;miR34a;SNAI2,ZEB2;FOXC2;TWIST2;miR200c;miR141;TGFbeta,0.5333333333333333,0.4666666666666667
05R090_05,90,0.032095692,0.30392666,0.383266261,8.0,ZEB2;miR200c;TWIST1;miR200a;miR34a,miR101;GSC;FOXC2;ZEB1;TWIST2;miR141;SNAI1;miR200b;TGFbeta;SNAI2,ZEB2;GSC;miR200c;TWIST1;miR141;miR200a;miR34a,miR101;FOXC2;ZEB1;TWIST2;SNAI1;miR200b;TGFbeta;SNAI2,0.1333333333333333,0.8666666666666667
05R090_06,90,0.018398056,0.362723358,0.382400222,7.0,ZEB2;ZEB1;TWIST1;miR200b;TGFbeta;SNAI2,miR101;GSC;FOXC2;TWIST2;miR200c;miR141;miR200a;SNAI1;miR34a,GSC;ZEB1;miR141;TGFbeta,ZEB2;miR101;FOXC2;TWIST2;miR200c;TWIST1;miR200a;SNAI1;miR200b;miR34a;SNAI2,0.4,0.6
05R090_07,90,0.020827758,0.347218729,0.584429826,5.666666667,ZEB2;GSC;FOXC2;ZEB1;TWIST2;miR200c;SNAI1;TGFbeta,miR101;TWIST1;miR141;miR200a;miR200b;miR34a;SNAI2,ZEB2;miR101;GSC;ZEB1;TWIST2;miR200c;miR141;SNAI1;TGFbeta;SNAI2,FOXC2;TWIST1;miR200a;miR200b;miR34a,0.2666666666666666,0.7333333333333333
05R090_08,90,0.034249955,0.265677798,0.532321365,6.0,ZEB2;miR101;miR200c;TWIST1;miR200a;SNAI1;miR200b;miR34a,GSC;FOXC2;ZEB1;TWIST2;miR141;TGFbeta;SNAI2,ZEB2;ZEB1;miR200c;TWIST1;miR141;miR200a;SNAI1;miR34a,miR101;GSC;FOXC2;TWIST2;miR200b;TGFbeta;SNAI2,0.2666666666666666,0.7333333333333333
05R090_09,90,0.043559485,0.202641492,0.382297307,6.0,ZEB2;miR101;FOXC2;ZEB1;TWIST2;miR141;miR34a,GSC;miR200c;TWIST1;miR200a;SNAI1;miR200b;TGFbeta;SNAI2,ZEB2;FOXC2;ZEB1;miR200c;miR200a;miR34a,miR101;GSC;TWIST2;TWIST1;miR141;SNAI1;miR200b;TGFbeta;SNAI2,0.3333333333333333,0.6666666666666666
05R090_10,90,0.09424791,0.255561795,0.546533697,7.0,ZEB2;miR101;GSC;FOXC2;ZEB1;miR200c;TWIST1;miR141;miR200a;SNAI1;miR200b;TGFbeta;miR34a,TWIST2;SNAI2,ZEB2;GSC;FOXC2;ZEB1;miR200c;TWIST1;miR141;SNAI1;TGFbeta;miR34a,miR101;TWIST2;miR200a;miR200b;SNAI2,0.2,0.8
05R100_01,100,0.022896119,0.176080391,0.263428002,8.0,ZEB2;GSC;FOXC2;miR200c;TWIST1;miR141;miR200a;miR200b;TGFbeta;miR34a;SNAI2,miR101;ZEB1;TWIST2;SNAI1,miR101;miR141;miR200a;miR200b;miR34a,ZEB2;GSC;FOXC2;ZEB1;TWIST2;miR200c;TWIST1;SNAI1;TGFbeta;SNAI2,0.5333333333333333,0.4666666666666667
05R100_02,100,0.006243494,0.160361762,0.301859843,8.333333333,ZEB2;GSC;TWIST2;TWIST1;miR141;TGFbeta;miR34a;SNAI2,miR101;FOXC2;ZEB1;miR200c;miR200a;SNAI1;miR200b,miR101;miR200c;miR141;miR200a;SNAI1;miR200b,ZEB2;GSC;FOXC2;ZEB1;TWIST2;TWIST1;TGFbeta;miR34a;SNAI2,0.8,0.2
05R100_03,100,0.016152108,0.280592012,0.301941605,8.0,ZEB2;GSC;ZEB1;miR200c;TWIST1;miR200a;SNAI1;TGFbeta;SNAI2,miR101;FOXC2;TWIST2;miR141;miR200b;miR34a,FOXC2;ZEB1;miR200c;miR141;miR200b;miR34a;SNAI2,ZEB2;miR101;GSC;TWIST2;TWIST1;miR200a;SNAI1;TGFbeta,0.6666666666666666,0.3333333333333333
05R100_04,100,0.062996904,0.189610084,0.361861206,6.0,ZEB2;miR101,GSC;FOXC2;ZEB1;TWIST2;miR200c;TWIST1;miR141;miR200a;SNAI1;miR200b;TGFbeta;miR34a;SNAI2,miR200c;TWIST1;miR141;miR200a;SNAI1;miR200b;TGFbeta;miR34a,ZEB2;miR101;GSC;FOXC2;ZEB1;TWIST2;SNAI2,0.6666666666666666,0.3333333333333333
05R100_05,100,0.022263193,0.208620181,0.456791473,7.0,ZEB2;GSC;ZEB1;miR200c;SNAI1;SNAI2,miR101;FOXC2;TWIST2;TWIST1;miR141;miR200a;miR200b;TGFbeta;miR34a,miR101;TWIST2;miR200c;TWIST1;miR141;miR200a;miR200b;TGFbeta;miR34a,ZEB2;GSC;FOXC2;ZEB1;SNAI1;SNAI2,0.8666666666666667,0.1333333333333333
05R100_06,100,0.046598407,0.187776282,0.425438507,7.0,ZEB2;GSC;TWIST2;miR200c;miR141;miR200a,miR101;FOXC2;ZEB1;TWIST1;SNAI1;miR200b;TGFbeta;miR34a;SNAI2,ZEB2;GSC;ZEB1;miR200c;miR141;miR200a;SNAI2,miR101;FOXC2;TWIST2;TWIST1;SNAI1;miR200b;TGFbeta;miR34a,0.2,0.8
05R100_07,100,0.148334113,0.219571331,0.405111745,5.0,ZEB2;GSC;FOXC2;ZEB1;TWIST2;miR200c;miR141;miR200a;SNAI1;miR200b;TGFbeta;miR34a,miR101;TWIST1;SNAI2,ZEB2;miR101;FOXC2;ZEB1;TWIST2;miR200c;TWIST1;miR141;miR200a;TGFbeta;miR34a;SNAI2,GSC;SNAI1;miR200b,0.4,0.6
05R100_08,100,0.029528749,0.16686698,0.418858115,7.0,ZEB2;miR101;GSC;FOXC2;TWIST2;miR200c;TWIST1;miR141;miR200a;TGFbeta;SNAI2,ZEB1;SNAI1;miR200b;miR34a,ZEB2;miR101;GSC;FOXC2;TWIST2;miR200c;TWIST1;miR141;SNAI1;TGFbeta;SNAI2,ZEB1;miR200a;miR200b;miR34a,0.1333333333333333,0.8666666666666667
05R100_09,100,0.048721706,0.300538932,0.423250117,6.0,ZEB2;GSC;ZEB1;TWIST2;TWIST1;miR141;miR200a;SNAI1;miR200b,miR101;FOXC2;miR200c;TGFbeta;miR34a;SNAI2,ZEB2;miR101;GSC;ZEB1;TWIST1;miR200a;SNAI1;miR200b,FOXC2;TWIST2;miR200c;miR141;TGFbeta;miR34a;SNAI2,0.2,0.8
05R100_10,100,0.037914614,0.338696304,0.606632253,7.0,ZEB2;GSC;ZEB1;TWIST1;SNAI1;TGFbeta,miR101;FOXC2;TWIST2;miR200c;miR141;miR200a;miR200b;miR34a;SNAI2,ZEB2;GSC;ZEB1;miR141;SNAI1;TGFbeta;miR34a,miR101;FOXC2;TWIST2;miR200c;TWIST1;miR200a;miR200b;SNAI2,0.2,0.8
07R000_00,0,0.06773645,0.383746734,0.571974293,5.0,ZEB2;miR101;miR200c;miR141;miR200a;SNAI1;miR200b;miR34a,GSC;FOXC2;ZEB1;TWIST2;TWIST1;TGFbeta;SNAI2,miR101;GSC;miR141;miR200a;miR200b;miR34a,ZEB2;FOXC2;ZEB1;TWIST2;miR200c;TWIST1;SNAI1;TGFbeta;SNAI2,0.2666666666666666,0.7333333333333333
07R010_01,10,0.051581555,0.360746677,0.544283313,6.0,ZEB2;miR101;miR200c;miR141;SNAI1;miR200b;miR34a,GSC;FOXC2;ZEB1;TWIST2;TWIST1;miR200a;TGFbeta;SNAI2,ZEB2;FOXC2;ZEB1;TWIST2;miR200c;TWIST1;SNAI1;TGFbeta;SNAI2,miR101;GSC;miR141;miR200a;miR200b;miR34a,0.6666666666666666,0.3333333333333333
07R010_02,10,0.034152063,0.240647188,0.381707683,7.0,ZEB2;miR101;miR200c;miR141;miR200b,GSC;FOXC2;ZEB1;TWIST2;TWIST1;miR200a;SNAI1;TGFbeta;miR34a;SNAI2,miR101;GSC;miR200c;miR141;miR200a;miR200b;miR34a,ZEB2;FOXC2;ZEB1;TWIST2;TWIST1;SNAI1;TGFbeta;SNAI2,0.2666666666666666,0.7333333333333333
07R010_03,10,0.057604644,0.405108251,0.575608413,5.0,ZEB2;miR101;GSC;TWIST2;miR200c;miR141;miR200a;SNAI1;miR200b;miR34a,FOXC2;ZEB1;TWIST1;TGFbeta;SNAI2,ZEB2;FOXC2;ZEB1;TWIST2;miR200c;TWIST1;SNAI1;TGFbeta;SNAI2,miR101;GSC;miR141;miR200a;miR200b;miR34a,0.7333333333333333,0.2666666666666666
07R010_04,10,0.070828216,0.369153959,0.467282686,6.0,ZEB2;miR101;GSC;TWIST2;miR200c;TWIST1;miR141;miR200a;SNAI1;miR200b;TGFbeta;miR34a,FOXC2;ZEB1;SNAI2,ZEB2;FOXC2;ZEB1;TWIST2;TGFbeta;SNAI2,miR101;GSC;miR200c;TWIST1;miR141;miR200a;SNAI1;miR200b;miR34a,0.8,0.2
07R010_05,10,0.067508281,0.346210796,0.490539334,7.0,ZEB2;GSC;FOXC2;ZEB1;TWIST2;TWIST1;miR200a;SNAI1;TGFbeta;miR34a;SNAI2,miR101;miR200c;miR141;miR200b,miR101;GSC;miR200c;TWIST1;miR141;miR200a;miR200b;miR34a,ZEB2;FOXC2;ZEB1;TWIST2;SNAI1;TGFbeta;SNAI2,0.7333333333333333,0.2666666666666666
07R010_06,10,0.017803582,0.377033216,0.475540426,6.0,ZEB2;miR101;miR200c;TWIST1;miR141;SNAI1;miR200b;TGFbeta,GSC;FOXC2;ZEB1;TWIST2;miR200a;miR34a;SNAI2,ZEB2;FOXC2;ZEB1;TWIST2;miR200c;TWIST1;SNAI1;TGFbeta;SNAI2,miR101;GSC;miR141;miR200a;miR200b;miR34a,0.4666666666666667,0.5333333333333333
07R010_07,10,0.038774476,0.420157136,0.55056903,6.0,ZEB2;GSC;ZEB1;TWIST2;TWIST1;SNAI1;TGFbeta;SNAI2,miR101;FOXC2;miR200c;miR141;miR200a;miR200b;miR34a,ZEB2;FOXC2;ZEB1;TWIST2;miR200c;TWIST1;miR141;SNAI1;TGFbeta;miR34a;SNAI2,miR101;GSC;miR200a;miR200b,0.3333333333333333,0.6666666666666666
07R010_08,10,0.011691416,0.239334354,0.376085794,7.0,ZEB2;miR101;TWIST2;miR200c;TWIST1;miR141;miR200b;TGFbeta;SNAI2,GSC;FOXC2;ZEB1;miR200a;SNAI1;miR34a,ZEB2;FOXC2;ZEB1;miR200c;TWIST1;SNAI1;TGFbeta,miR101;GSC;TWIST2;miR141;miR200a;miR200b;miR34a;SNAI2,0.5333333333333333,0.4666666666666667
07R010_09,10,0.025033222,0.333832178,0.5028718,7.0,ZEB2;GSC;FOXC2;ZEB1;miR200c;miR200a;SNAI1;miR200b;miR34a,miR101;TWIST2;TWIST1;miR141;TGFbeta;SNAI2,ZEB2;FOXC2;ZEB1;TWIST2;miR200c;TWIST1;SNAI1;TGFbeta;miR34a;SNAI2,miR101;GSC;miR141;miR200a;miR200b,0.4666666666666667,0.5333333333333333
07R010_10,10,0.027739157,0.198152063,0.372912042,7.0,ZEB2;miR101;TWIST2;miR200c;TWIST1;miR141;miR200b;TGFbeta;SNAI2,GSC;FOXC2;ZEB1;miR200a;SNAI1;miR34a,miR101;GSC;miR200c;miR141;miR200a;miR200b;miR34a,ZEB2;FOXC2;ZEB1;TWIST2;TWIST1;SNAI1;TGFbeta;SNAI2,0.5333333333333333,0.4666666666666667
07R020_01,20,0.08314691,0.317256795,0.573325354,6.0,ZEB2;FOXC2;ZEB1;TWIST2;miR200c;TWIST1;miR200a;SNAI1;TGFbeta;SNAI2,miR101;GSC;miR141;miR200b;miR34a,ZEB2;FOXC2;ZEB1;TWIST2;TWIST1;SNAI1;TGFbeta;SNAI2,miR101;GSC;miR200c;miR141;miR200a;miR200b;miR34a,0.1333333333333333,0.8666666666666667
07R020_02,20,0.079751011,0.211975659,0.364160745,8.0,ZEB2;miR101;GSC;FOXC2;ZEB1;miR200c;TWIST1;miR141;miR200a;SNAI1;miR200b;TGFbeta;miR34a,TWIST2;SNAI2,miR101;FOXC2;TWIST1;miR141;miR200a;SNAI1;miR200b;TGFbeta;miR34a,ZEB2;GSC;ZEB1;TWIST2;miR200c;SNAI2,0.2666666666666666,0.7333333333333333
07R020_03,20,0.048259042,0.21820315,0.575657575,6.0,ZEB2;miR101;miR200c;miR141;miR200b;TGFbeta,GSC;FOXC2;ZEB1;TWIST2;TWIST1;miR200a;SNAI1;miR34a;SNAI2,ZEB2;FOXC2;ZEB1;TWIST2;TWIST1;miR200a;SNAI1;TGFbeta;SNAI2,miR101;GSC;miR200c;miR141;miR200b;miR34a,0.7333333333333333,0.2666666666666666
07R020_04,20,0.01739349,0.420190849,0.455909363,7.0,ZEB2;GSC;FOXC2;ZEB1;TWIST2;miR200c;miR200a;miR34a;SNAI2,miR101;TWIST1;miR141;SNAI1;miR200b;TGFbeta,ZEB2;FOXC2;ZEB1;miR200c;TWIST1;miR141;SNAI1;TGFbeta;miR34a;SNAI2,miR101;GSC;TWIST2;miR200a;miR200b,0.4666666666666667,0.5333333333333333
07R020_05,20,0.056711989,0.24222511,0.387528185,6.0,ZEB2;miR101;GSC;miR200c;TWIST1;miR141;SNAI1;miR200b;TGFbeta;miR34a,FOXC2;ZEB1;TWIST2;miR200a;SNAI2,ZEB2;GSC;FOXC2;ZEB1;TWIST2;TWIST1;SNAI1;TGFbeta;SNAI2,miR101;miR200c;miR141;miR200a;miR200b;miR34a,0.6,0.4
07R020_06,20,0.04079503,0.3024094,0.445717952,6.666666667,ZEB2;miR101;GSC;ZEB1;TWIST2;miR200c;miR200a;miR34a;SNAI2,FOXC2;TWIST1;miR141;SNAI1;miR200b;TGFbeta,FOXC2;TWIST1;miR141;miR200a;SNAI1;miR200b;TGFbeta;miR34a;SNAI2,ZEB2;miR101;GSC;ZEB1;TWIST2;miR200c,0.8,0.2
07R020_07,20,0.024395761,0.22277712,0.338910552,7.0,ZEB2;GSC;FOXC2;ZEB1;TWIST2;miR200c;miR200a;SNAI1;TGFbeta;miR34a;SNAI2,miR101;TWIST1;miR141;miR200b,miR101;TWIST2;miR200c;miR200a;miR200b;SNAI2,ZEB2;GSC;FOXC2;ZEB1;TWIST1;miR141;SNAI1;TGFbeta;miR34a,0.6,0.4
07R020_08,20,0.006303812,0.406384191,0.412145035,7.0,ZEB2;miR101;miR200c;SNAI1;miR200b;TGFbeta;miR34a,GSC;FOXC2;ZEB1;TWIST2;TWIST1;miR141;miR200a;SNAI2,miR101;GSC;FOXC2;ZEB1;miR200a;miR34a,ZEB2;TWIST2;miR200c;TWIST1;miR141;SNAI1;miR200b;TGFbeta;SNAI2,0.6,0.4
07R020_09,20,0.13315379,0.460367176,0.579323697,5.0,ZEB2;GSC;FOXC2;ZEB1;TWIST2;TWIST1;SNAI1;TGFbeta;SNAI2,miR101;miR200c;miR141;miR200a;miR200b;miR34a,ZEB2;FOXC2;ZEB1;TWIST2;TWIST1;SNAI1;TGFbeta;SNAI2,miR101;GSC;miR200c;miR141;miR200a;miR200b;miR34a,0.0666666666666666,0.9333333333333332
07R020_10,20,0.031071328,0.450363756,0.497926855,6.333333333,ZEB2;GSC;FOXC2;ZEB1;TWIST2;TWIST1;miR200a;SNAI1;TGFbeta;miR34a;SNAI2,miR101;miR200c;miR141;miR200b,ZEB2;miR101;GSC;FOXC2;ZEB1;miR200c;TWIST1;SNAI1;TGFbeta;miR34a;SNAI2,TWIST2;miR141;miR200a;miR200b,0.2666666666666666,0.7333333333333333
07R030_01,30,0.01417124,0.188757336,0.346842578,9.333333333,ZEB2;miR101;TWIST2;TWIST1;miR141;miR200b;TGFbeta;miR34a;SNAI2,GSC;FOXC2;ZEB1;miR200c;miR200a;SNAI1,miR101;GSC;FOXC2;TWIST2;TWIST1;miR200a;SNAI1;SNAI2,ZEB2;ZEB1;miR200c;miR141;miR200b;TGFbeta;miR34a,0.6,0.4
07R030_02,30,0.030649101,0.171362135,0.407271163,6.0,ZEB2;FOXC2;ZEB1;TWIST2;miR200a;SNAI1;miR34a,miR101;GSC;miR200c;TWIST1;miR141;miR200b;TGFbeta;SNAI2,miR101;miR200c;miR141;miR200a;miR200b;TGFbeta,ZEB2;GSC;FOXC2;ZEB1;TWIST2;TWIST1;SNAI1;miR34a;SNAI2,0.7333333333333333,0.2666666666666666
07R030_03,30,0.020103474,0.219088109,0.533028073,6.0,ZEB2;GSC;FOXC2;ZEB1;TWIST2;miR200c;TWIST1;miR141;SNAI1;TGFbeta;SNAI2,miR101;miR200a;miR200b;miR34a,ZEB2;GSC;FOXC2;TWIST2;miR200c;TWIST1;miR141;SNAI1;miR200b;TGFbeta;SNAI2,miR101;ZEB1;miR200a;miR34a,0.1333333333333333,0.8666666666666667
07R030_04,30,0.068467272,0.352542408,0.433119327,7.666666667,ZEB2;miR101;GSC;FOXC2;ZEB1;TWIST2;miR200c;TWIST1;miR141;miR200a;SNAI1;miR200b;miR34a,TGFbeta;SNAI2,miR101;GSC;FOXC2;miR200c;miR141;miR200a;SNAI1;miR200b,ZEB2;ZEB1;TWIST2;TWIST1;TGFbeta;miR34a;SNAI2,0.3333333333333333,0.6666666666666666
07R030_05,30,0.01214186,0.223487296,0.345422165,8.0,ZEB2;ZEB1;TWIST2;miR200c;miR200a;SNAI1;TGFbeta;miR34a;SNAI2,miR101;GSC;FOXC2;TWIST1;miR141;miR200b,miR101;GSC;miR200c;TWIST1;miR200a;miR200b;miR34a,ZEB2;FOXC2;ZEB1;TWIST2;miR141;SNAI1;TGFbeta;SNAI2,0.6666666666666666,0.3333333333333333
07R030_06,30,0.056652867,0.227761738,0.466341013,5.0,ZEB2;miR101;GSC;miR200c;TWIST1;miR141;SNAI1;miR200b;TGFbeta;miR34a;SNAI2,FOXC2;ZEB1;TWIST2;miR200a,ZEB2;FOXC2;ZEB1;TWIST2;TWIST1,miR101;GSC;miR200c;miR141;miR200a;SNAI1;miR200b;TGFbeta;miR34a;SNAI2,0.8,0.2
07R030_07,30,0.020811041,0.211561457,0.376514047,9.0,ZEB2;miR101;FOXC2;miR200c;miR141;miR200a;SNAI1;miR200b;TGFbeta;miR34a,GSC;ZEB1;TWIST2;TWIST1;SNAI2,ZEB2;GSC;ZEB1;TWIST2;TWIST1;SNAI1;TGFbeta;SNAI2,miR101;FOXC2;miR200c;miR141;miR200a;miR200b;miR34a,0.8,0.2
07R030_08,30,0.044768345,0.309333113,0.457270548,6.0,ZEB2;GSC;miR200c;TWIST1;miR141;miR200a;TGFbeta;miR34a;SNAI2,miR101;FOXC2;ZEB1;TWIST2;SNAI1;miR200b,miR101;FOXC2;ZEB1;TWIST2;miR200c;miR200b;miR34a,ZEB2;GSC;TWIST1;miR141;miR200a;SNAI1;TGFbeta;SNAI2,0.8,0.2
07R030_09,30,0.026501818,0.467305825,0.512041728,7.0,ZEB2;GSC;ZEB1;TWIST2;miR200c;SNAI1;miR200b;SNAI2,miR101;FOXC2;TWIST1;miR141;miR200a;TGFbeta;miR34a,miR101;FOXC2;miR141;miR200a;miR200b;TGFbeta;miR34a,ZEB2;GSC;ZEB1;TWIST2;miR200c;TWIST1;SNAI1;SNAI2,0.8666666666666667,0.1333333333333333
07R030_10,30,0.024397451,0.305215453,0.428660998,7.0,ZEB2;GSC;ZEB1;TWIST2;miR200c;TWIST1;miR200a;SNAI1;miR34a;SNAI2,miR101;FOXC2;miR141;miR200b;TGFbeta,miR101;FOXC2;miR141;miR200a;miR34a,ZEB2;GSC;ZEB1;TWIST2;miR200c;TWIST1;SNAI1;miR200b;TGFbeta;SNAI2,0.7333333333333333,0.2666666666666666
07R040_01,40,0.016442897,0.185017954,0.363417743,8.0,ZEB2;miR101;GSC;FOXC2;ZEB1;TWIST2;miR200c;TWIST1;miR200a;SNAI1;miR200b;miR34a;SNAI2,miR141;TGFbeta,miR101;FOXC2;TWIST2;SNAI1;TGFbeta;miR34a,ZEB2;GSC;ZEB1;miR200c;TWIST1;miR141;miR200a;miR200b;SNAI2,0.6,0.4
07R040_02,40,0.052550116,0.390706295,0.342807872,5.0,ZEB2;miR101;GSC;FOXC2;TWIST2;miR200c;TWIST1;SNAI1;miR200b;TGFbeta;miR34a;SNAI2,ZEB1;miR141;miR200a,ZEB2;miR101;GSC;FOXC2;TWIST2;miR200c;TWIST1;miR141;SNAI1;miR200b;TGFbeta;SNAI2,ZEB1;miR200a;miR34a,0.1333333333333333,0.8666666666666667
